"","pred.g","target.g"
"1",-1.03411012802437,2.38299156599844
"2",-0.0283652525884351,2.45299156599844
"3",3.73827557052344,2.86299156599844
"4",4.95160652476303,7.05299156599844
"5",6.43473540546193,7.07299156599844
"6",5.5477807399681,4.25299156599844
"7",5.16278405545015,4.45299156599844
"8",5.09895521476214,5.43299156599844
"9",8.01509298960512,6.10299156599844
"10",4.68726255106373,1.58299156599844
"11",0.631634804430324,-1.28700843400156
"12",3.43076859883758,2.97299156599844
"13",0.331866128035107,-3.15700843400156
"14",-2.12980533897188,-2.15700843400156
"15",-0.245693074652233,1.33299156599844
"16",3.27459522134484,5.86299156599844
"17",3.95662320978037,2.71299156599844
"18",6.0165059954497,5.94299156599844
"19",5.39301203520599,6.35299156599844
"20",6.77082084970024,6.35299156599844
"21",4.57738859424444,4.79299156599844
"22",2.25672729651517,1.81299156599844
"23",2.61264329699485,-0.417008434001556
"24",3.49997422125314,1.61299156599844
"25",4.76364108099846,2.92299156599844
"26",5.85578792389023,3.51299156599844
"27",6.44619430415666,3.58299156599844
"28",3.89655935583636,4.02299156599844
"29",3.89958621964818,2.02299156599844
"30",0.64572071702778,0.812991565998443
"31",-0.255915037653189,-1.46700843400156
"32",1.03493611797408,3.12299156599844
"33",3.85512530885672,3.30299156599844
"34",5.6900973188613,5.40299156599844
"35",7.28188101400667,-0.0270084340015568
"36",0.337432738506994,-2.18700843400156
"37",3.90855805190836,0.862991565998444
"38",6.99941264362809,5.81299156599844
"39",4.2137770824144,2.56299156599844
"40",3.66938343043661,1.58299156599844
"41",4.56492047437917,4.97299156599844
"42",8.65722315441174,4.45299156599844
"43",9.80077790041551,6.27299156599844
"44",8.93771626623941,11.6429915659984
"45",8.51152744393681,0.512991565998444
"46",1.80621000634385,3.38299156599844
"47",1.43937280533469,4.81299156599844
"48",3.41198604920794,0.332991565998444
"49",0.821884690688005,0.382991565998443
"50",3.95379747047282,3.40299156599844
"51",5.7286708395913,6.40299156599844
"52",6.90692576025571,6.27299156599844
"53",6.14449555225026,3.89299156599844
"54",3.91224386837037,4.71299156599844
"55",6.65128052132868,4.81299156599844
"56",6.14503135112844,3.15299156599844
"57",7.88371510467492,6.95299156599844
"58",10.2681688567505,6.92299156599844
"59",5.29239220468271,5.22299156599844
"60",4.46358651191825,7.56299156599844
"61",7.51888405062215,7.90299156599844
"62",9.42034950110892,6.02299156599844
"63",4.79005116749392,5.92299156599844
"64",9.19444070007107,8.70299156599844
"65",10.3597824679214,6.56299156599844
"66",8.90721251637467,7.31299156599844
"67",8.2677453519626,9.11299156599844
"68",9.38586164675,10.7629915659984
"69",9.51223980841693,12.7429915659984
"70",9.46131172519583,8.96299156599845
"71",8.70756345826647,8.21299156599845
"72",9.42963721479728,12.5929915659984
"73",12.1556219670231,10.8929915659984
"74",11.9940058325678,13.3629915659984
"75",13.1700963656743,11.4029915659984
"76",11.6910283606521,10.5029915659984
"77",8.44526111820298,10.9729915659984
"78",9.51596161137075,11.1529915659984
"79",10.1110758244668,13.0529915659984
"80",9.61451981576276,11.8729915659984
"81",10.9741838412324,9.47299156599844
"82",6.89079261612371,7.56299156599844
"83",9.31621099138563,7.33299156599844
"84",4.92069412829121,4.30299156599844
"85",3.52399040634287,2.25299156599844
"86",7.22283997613011,3.79299156599844
"87",9.01831321271505,6.35299156599844
"88",10.1745847852275,12.1329915659984
"89",8.570605268005,8.10299156599844
"90",9.42214242810128,7.92299156599844
"91",10.195171457647,11.2229915659984
"92",8.7425975076012,7.36299156599844
"93",8.49138140611717,6.74299156599844
"94",9.38221421587927,6.12299156599844
"95",9.52431687507111,7.92299156599844
"96",11.2918406030106,9.34299156599844
"97",11.6027590941208,10.0929915659984
"98",11.8129186069394,11.3029915659984
"99",12.0857481954094,10.5529915659984
"100",9.76969516788241,12.0529915659984
"101",11.5823395589633,10.1429915659984
"102",11.9204926270816,12.4929915659984
"103",11.3342278921735,10.3729915659984
"104",9.36009771770764,13.8829915659984
"105",9.79826044538787,3.53299156599844
"106",0.029046196983617,-1.74700843400156
"107",2.71664425834941,0.352991565998444
"108",4.10046801502611,4.97299156599844
"109",8.22713659519532,4.48299156599844
"110",5.88581985086223,8.90299156599844
"111",8.607991234505,5.92299156599844
"112",8.63351525360192,9.08299156599844
"113",10.2833519574985,10.9129915659984
"114",7.76889740357963,7.46299156599845
"115",6.62043449994177,10.3529915659984
"116",8.23691452487223,9.24299156599844
"117",9.04290078332487,11.9529915659984
"118",8.66742252589283,4.97299156599844
"119",5.76688009705413,5.33299156599844
"120",7.68825887271344,9.45299156599844
"121",8.79926423671757,9.55299156599845
"122",6.77505046203861,7.85299156599844
"123",9.29257826235872,8.49299156599844
"124",8.02735238781784,9.45299156599844
"125",8.41170971233116,5.53299156599844
"126",5.37586287245499,2.92299156599844
"127",6.74324879936897,5.43299156599844
"128",3.16254848011955,5.89299156599844
"129",3.48756727842395,3.35299156599844
