"","pred.g","target.g"
"1",-2.52640406845202,2.38299156599844
"2",2.11750475621852,2.45299156599844
"3",3.49658109492459,2.86299156599844
"4",5.77644330732985,7.05299156599844
"5",7.69139849419962,7.07299156599844
"6",4.73314172948273,4.25299156599844
"7",4.09305439786166,4.45299156599844
"8",5.83862236729295,5.43299156599844
"9",7.72518501181799,6.10299156599844
"10",4.72891091759464,1.58299156599844
"11",-0.830842928051279,-1.28700843400156
"12",1.76043718800066,2.97299156599844
"13",2.39373946651437,-3.15700843400156
"14",-2.65590105940985,-2.15700843400156
"15",1.49469363965706,1.33299156599844
"16",2.42053940667119,5.86299156599844
"17",3.50544296845977,2.71299156599844
"18",8.08840067223803,5.94299156599844
"19",5.81775500023731,6.35299156599844
"20",6.90151499128589,6.35299156599844
"21",5.58298752446356,4.79299156599844
"22",1.30239802130199,1.81299156599844
"23",3.87906072426482,-0.417008434001556
"24",3.31565740790902,1.61299156599844
"25",5.22086065534597,2.92299156599844
"26",5.85848930987605,3.51299156599844
"27",4.39330849204651,3.58299156599844
"28",3.41250145574076,4.02299156599844
"29",3.89396033142727,2.02299156599844
"30",1.33078796462231,0.812991565998443
"31",-0.544253604547132,-1.46700843400156
"32",2.93894961200652,3.12299156599844
"33",5.43126967450781,3.30299156599844
"34",5.29776058956216,5.40299156599844
"35",5.78315558775376,-0.0270084340015568
"36",1.98310800447469,-2.18700843400156
"37",3.09336724854845,0.862991565998444
"38",3.81147889233008,5.81299156599844
"39",-0.185688298532294,2.56299156599844
"40",2.25912879506917,1.58299156599844
"41",3.90472229173045,4.97299156599844
"42",6.91439975475644,4.45299156599844
"43",8.73549377411629,6.27299156599844
"44",8.1105755484964,11.6429915659984
"45",8.42231693071953,0.512991565998444
"46",1.60953013369807,3.38299156599844
"47",0.827863746341119,4.81299156599844
"48",4.1163232634713,0.332991565998444
"49",1.58030190504334,0.382991565998443
"50",7.64901200473653,3.40299156599844
"51",7.49555840632542,6.40299156599844
"52",7.20830543193466,6.27299156599844
"53",7.42912334392996,3.89299156599844
"54",4.26809749226422,4.71299156599844
"55",6.81334728663152,4.81299156599844
"56",5.09015491811296,3.15299156599844
"57",7.51014812980833,6.95299156599844
"58",8.71401543639956,6.92299156599844
"59",8.95407412602032,5.22299156599844
"60",4.87782501998784,7.56299156599844
"61",8.72977991891538,7.90299156599844
"62",9.16372502975452,6.02299156599844
"63",9.58027906864766,5.92299156599844
"64",9.47392139192892,8.70299156599844
"65",8.13511353771749,6.56299156599844
"66",8.21005900557805,7.31299156599844
"67",8.10160771473531,9.11299156599844
"68",10.5246149950454,10.7629915659984
"69",8.08044925694585,12.7429915659984
"70",6.98722361899936,8.96299156599845
"71",8.66281465554046,8.21299156599845
"72",7.88808386478165,12.5929915659984
"73",8.90634324267231,10.8929915659984
"74",10.6363730446363,13.3629915659984
"75",9.74723000059005,11.4029915659984
"76",11.3153285863704,10.5029915659984
"77",8.54604328778936,10.9729915659984
"78",6.89862727524244,11.1529915659984
"79",10.0452421363346,13.0529915659984
"80",9.41974412834655,11.8729915659984
"81",10.4771200231438,9.47299156599844
"82",6.15608400231554,7.56299156599844
"83",9.362427243278,7.33299156599844
"84",6.0954163750088,4.30299156599844
"85",4.68315369339791,2.25299156599844
"86",7.57853286036052,3.79299156599844
"87",9.88125169311915,6.35299156599844
"88",8.38851042060571,12.1329915659984
"89",8.74213208230702,8.10299156599844
"90",8.4508390244348,7.92299156599844
"91",8.70960749100174,11.2229915659984
"92",6.05452612390552,7.36299156599844
"93",8.4236484309168,6.74299156599844
"94",8.38363145201498,6.12299156599844
"95",9.21792388523198,7.92299156599844
"96",10.4026335829788,9.34299156599844
"97",13.7465327898169,10.0929915659984
"98",10.5393110786041,11.3029915659984
"99",9.31520576871418,10.5529915659984
"100",11.1743007237342,12.0529915659984
"101",11.9143149459861,10.1429915659984
"102",12.1489596678378,12.4929915659984
"103",10.5077501255798,10.3729915659984
"104",9.92957435433261,13.8829915659984
"105",5.23885310155525,3.53299156599844
"106",-1.23037475653955,-1.74700843400156
"107",2.63902459429685,0.352991565998444
"108",6.41173603869102,4.97299156599844
"109",9.70278268469549,4.48299156599844
"110",6.7073202857876,8.90299156599844
"111",9.47083535033056,5.92299156599844
"112",7.06064725810591,9.08299156599844
"113",9.7184935873235,10.9129915659984
"114",8.54588734632481,7.46299156599845
"115",7.60404008576125,10.3529915659984
"116",7.52191811173233,9.24299156599844
"117",9.1683640883998,11.9529915659984
"118",8.96113467571504,4.97299156599844
"119",4.85754183364938,5.33299156599844
"120",7.85879245984128,9.45299156599844
"121",10.9003323627231,9.55299156599845
"122",8.65830274916628,7.85299156599844
"123",9.46701438459928,8.49299156599844
"124",8.02445827417584,9.45299156599844
"125",9.32725564557454,5.53299156599844
"126",7.33043878696667,2.92299156599844
"127",6.39329656028338,5.43299156599844
"128",4.37854483385315,5.89299156599844
"129",2.32128386403773,3.35299156599844
